#P(>logN) HI HeII CIII CIV OIV OVI NeVIII MgII SiIV
0.760 19.406  0.000 14.706 13.420  0.000 13.513 13.364 15.159 13.099 
0.770 19.367  0.000 14.687 13.405  0.000 13.493 13.356 15.137 13.080 
0.780 19.320  0.000 14.676 13.376  0.000 13.476 13.349 15.100 13.049 
0.790 19.282  0.000 14.654 13.359  0.000 13.466 13.342 15.038 13.022 
0.800 19.229  0.000 14.638 13.327  0.000 13.442 13.326 15.005 12.990 
0.810 19.194  0.000 14.612 13.308  0.000 13.426 13.309 14.958 12.969 
0.820 19.164  0.000 14.598 13.293  0.000 13.415 13.299 14.930 12.958 
0.830 19.132  0.000 14.562 13.267  0.000 13.402 13.289 14.899 12.939 
0.840 19.106  0.000 14.531 13.239  0.000 13.390 13.283 14.873 12.918 
0.850 19.073  0.000 14.491 13.210  0.000 13.368 13.270 14.822 12.890 
0.860 19.027  0.000 14.460 13.180  0.000 13.350 13.263 14.800 12.882 
0.870 18.981  0.000 14.444 13.153  0.000 13.334 13.257 14.756 12.844 
0.880 18.926  0.000 14.418 13.131  0.000 13.314 13.249 14.703 12.827 
0.890 18.880  0.000 14.399 13.109  0.000 13.289 13.244 14.659 12.808 
0.900 18.832  0.000 14.361 13.069  0.000 13.272 13.232 14.605 12.772 
0.910 18.749  0.000 14.342 13.041  0.000 13.247 13.218 14.535 12.752 
0.920 18.706  0.000 14.313 12.978  0.000 13.223 13.209 14.486 12.734 
0.930 18.644  0.000 14.294 12.928  0.000 13.205 13.198 14.448 12.681 
0.940 18.549  0.000 14.258 12.889  0.000 13.193 13.186 14.351 12.632 
0.950 18.448  0.000 14.216 12.843  0.000 13.173 13.180 14.245 12.595 
0.960 18.366  0.000 14.194 12.791  0.000 13.144 13.171 14.181 12.556 
0.970 18.282  0.000 14.153 12.709  0.000 13.132 13.165 14.073 12.515 
0.980 18.211  0.000 14.079 12.657  0.000 13.112 13.156 13.998 12.472 
0.990 18.107  0.000 13.991 12.603  0.000 13.082 13.149 13.917 12.395 
1.000 17.950  0.000 13.931 12.538  0.000 13.060 13.140 13.787 12.332 
