#P(>logN) HI HeII CIII CIV OIV OVI NeVIII MgII SiIV
0.910 18.324  0.000 14.232 11.241  0.000 12.390 12.800 14.242 11.578 
0.920 18.256  0.000 14.190 11.178  0.000 12.378 12.796 14.173 11.557 
0.930 18.176  0.000 14.150 11.104  0.000 12.366 12.793 14.100 11.525 
0.940 18.087  0.000 14.105 11.035  0.000 12.354 12.790 14.024 11.491 
0.950 18.006  0.000 14.049 10.962  0.000 12.342 12.786 13.941 11.445 
0.960 17.887  0.000 13.979 10.899  0.000 12.327 12.783 13.826 11.389 
0.970 17.738  0.000 13.906 10.843  0.000 12.314 12.780 13.703 11.311 
0.980 17.617  0.000 13.801 10.775  0.000 12.301 12.776 13.557 11.227 
0.990 17.427  0.000 13.726 10.712  0.000 12.286 12.773 13.395 11.161 
1.000 17.223  0.000 13.620 10.644  0.000 12.272 12.769 13.177 11.027 
