#P(>logN) HI HeII CIII CIV OIV OVI NeVIII MgII SiIV
0.830 19.317  0.000 14.334 13.264  0.000 13.403 13.290 14.937 12.940 
0.840 19.283  0.000 14.311 13.237  0.000 13.390 13.284 14.905 12.928 
0.850 19.237  0.000 14.286 13.207  0.000 13.369 13.272 14.869 12.892 
0.860 19.213  0.000 14.259 13.178  0.000 13.351 13.264 14.838 12.874 
0.870 19.161  0.000 14.233 13.149  0.000 13.335 13.259 14.802 12.842 
0.880 19.112  0.000 14.213 13.125  0.000 13.316 13.251 14.740 12.820 
0.890 19.077  0.000 14.186 13.107  0.000 13.289 13.245 14.699 12.796 
0.900 19.017  0.000 14.164 13.068  0.000 13.273 13.234 14.653 12.767 
0.910 18.942  0.000 14.139 13.039  0.000 13.249 13.219 14.580 12.748 
0.920 18.893  0.000 14.108 12.979  0.000 13.225 13.210 14.531 12.727 
0.930 18.844  0.000 14.074 12.927  0.000 13.206 13.199 14.493 12.690 
0.940 18.746  0.000 14.056 12.886  0.000 13.194 13.187 14.383 12.637 
0.950 18.636  0.000 14.006 12.837  0.000 13.175 13.181 14.303 12.591 
0.960 18.560  0.000 13.951 12.787  0.000 13.147 13.173 14.229 12.551 
0.970 18.466  0.000 13.890 12.704  0.000 13.133 13.167 14.123 12.513 
0.980 18.385  0.000 13.854 12.646  0.000 13.114 13.158 14.048 12.472 
0.990 18.313  0.000 13.801 12.595  0.000 13.084 13.151 13.969 12.393 
1.000 18.174  0.000 13.751 12.529  0.000 13.062 13.142 13.854 12.318 
